Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
SNARE interactions in vesicular transport_Homo sapiens_hsa04130,22/34,0.002162692469115527,0.005760626304098631,0,0,1.6574252651880423,10.170626585199992,STX17;STX16;GOSR2;STX18;SNAP23;STX7;USE1;BET1L;STX10;VAMP8;STX1B;STX6;STX4;SEC22B;VAMP4;YKT6;SNAP29;VAMP5;STX1A;VTI1B;VAMP3;BET1,KEGG_2016
Type II diabetes mellitus_Homo sapiens_hsa04930,29/48,0.0021837977356413745,0.005764439067954259,0,0,1.5475580601092895,9.481408239463114,IRS1;CACNA1B;CACNA1A;PIK3CD;IRS2;PIK3R2;CACNA1D;PIK3R1;CACNA1C;SLC2A4;PRKCZ;CACNA1E;HK2;PIK3CG;PIK3R5;HK1;CACNA1G;IKBKB;HK3;MAPK9;MAPK1;MAPK3;ABCC8;INSR;PRKCE;PRKCD;MTOR;PKM;PIK3CA,KEGG_2016
Notch signaling pathway_Homo sapiens_hsa04330,29/48,0.0021837977356413745,0.005712970861990381,0,0,1.5475580601092895,9.481408239463114,NOTCH2;NOTCH3;HDAC2;NUMBL;NOTCH1;CTBP2;MAML2;HDAC1;MAML1;PSEN2;DTX2;DTX3;PSEN1;DLL1;DLL3;DVL1;DVL2;EP300;DVL3;CIR1;HES1;CREBBP;JAG1;DTX3L;NCOR2;KAT2B;ADAM17;SNW1;NUMB,KEGG_2016
Influenza A_Homo sapiens_hsa05164,87/175,0.0025514187499697675,0.0066156256083286895,0,0,1.2734192037470726,7.603720668520836,ATF2;GSK3B;PIK3CD;ADAR;NXT2;PIK3CG;CASP9;IFIH1;IKBKB;TBK1;XPO1;AKT2;AKT3;CASP1;AKT1;EP300;TRIM25;KPNA2;JAK2;IKBKE;KPNA1;AGFG1;JAK1;MAP2K3;IFNAR2;MAP2K4;MAP2K1;MAP2K2;PRKCB;DDX58;IFNGR1;IFNGR2;PRKCA;IRAK4;TYK2;IL1A;HNRNPUL1;PIK3CA;IRF3;OAS2;IL1B;OAS3;VDAC1;NUP98;RAF1;IRF9;IFNAR1;RNASEL;PIK3R2;PLG;PIK3R1;RELA;PIK3R5;NXF1;DNAJB1;MAPK9;PABPN1;MAPK1;MAP2K7;MAP2K6;MAPK3;IVNS1ABP;CPSF4;HSPA8;CREBBP;JUN;STAT1;EIF2AK1;STAT2;HSPA6;MX1;EIF2AK3;EIF2AK2;EIF2AK4;HSPA2;MAPK14;EIF2S1;NFKB1;PML;MAPK12;MAPK11;MAVS;CYCS;FAS;MYD88;NFKBIB;HSPA1A,KEGG_2016
Transcriptional misregulation in cancer_Homo sapiens_hsa05202,89/180,0.002806825422141036,0.007214033760415119,0,0,1.266507285974499,7.441618351243522,ATF1;CDKN1A;CCNT2;FLT1;CDKN1B;CCNT1;LDB1;JMJD1C;SIX1;AFF1;HOXA11;ELK4;LYL1;CCND2;SIN3A;MYC;UTY;MEN1;KDM6A;MEF2C;IGFBP3;LMO2;TFE3;GOLPH3L;ETV1;TRAF1;RUNX2;DUSP6;ETV5;MLF1;RUNX1;ETV6;TGFBR2;MYCN;ZEB1;NCOR1;BMP2K;RARA;COMMD3-BMI1;ERG;TP53;MET;CSF1R;DDX5;CEBPB;HDAC2;KMT2A;HDAC1;PRCC;DOT1L;MLLT1;MLLT3;FOXO1;RELA;FUT8;RXRA;FCGR1A;RXRG;GRIA3;ZBTB17;NGFR;ARNT2;TAF15;JUP;EYA1;FUS;ZBTB16;H3F3A;ASPSCR1;HMGA2;KLF3;NFKB1;FLI1;PBX1;PTK2;PML;BAIAP3;CDK9;PER2;MEIS1;GOLPH3;NR4A3;BCL6;SP1;ID2;MDM2;ATM;TCF3;CDK14,KEGG_2016
Legionellosis_Homo sapiens_hsa05134,32/55,0.003095114166733893,0.007885812616113309,0,0,1.4903129657228016,8.610924718407304,HBS1L;RAB1A;VCP;SAR1A;SAR1B;RAB1B;ITGB2;NLRC4;RELA;HSPD1;CASP9;C3;BCL2L13;CASP8;CASP3;HSF1;CASP1;HSPA8;BNIP3;HSPA6;HSPA2;NFKB1;NFKB2;EEF1A1;EEF1G;CLK1;IL1B;CYCS;SEC22B;NAIP;MYD88;HSPA1A,KEGG_2016
Dorso-ventral axis formation_Homo sapiens_hsa04320,18/27,0.0033685223420221538,0.008508422812176649,0,0,1.7076502732240435,9.722133034414583,NOTCH2;NOTCH3;MAP2K1;NOTCH1;FMN2;ETS1;ETV6;SPIRE2;MAPK1;SPIRE1;KRAS;GRB2;CPEB3;SOS1;CPEB2;SOS2;MAPK3;CPEB4,KEGG_2016
Adipocytokine signaling pathway_Homo sapiens_hsa04920,39/70,0.0034016667722707697,0.008518703968165259,0,0,1.4271077283372364,8.110952132369784,PRKAA1;PRKAA2;IRS1;SLC2A1;PRKAG2;IRS2;SLC2A4;ACACB;PRKAG3;RELA;CAMKK1;CAMKK2;IKBKB;MAPK9;STK11;RXRA;AKT2;NPY;AKT3;LEPR;AKT1;IKBKG;JAK2;RXRG;PCK2;PRKAB2;CHUK;STAT3;ACSL6;ACSL4;PTPN11;ACSL3;PRKAB1;NFKB1;MTOR;PRKCQ;ACSBG1;NFKBIE;NFKBIB,KEGG_2016
Non-homologous end-joining_Homo sapiens_hsa03450,10/13,0.00634850656706376,0.01576366461143798,0,0,1.9703656998738963,9.969135561214024,FEN1;XRCC6;RAD50;DCLRE1C;XRCC4;XRCC5;PRKDC;POLM;POLL;NHEJ1,KEGG_2016
Dilated cardiomyopathy_Homo sapiens_hsa05414,47/90,0.007472866787833363,0.018399579570043487,0,0,1.3376593806921675,6.549817829560379,RYR2;ITGB5;LAMA2;ITGB4;ATP2A2;ADCY3;ADRB1;ADCY2;CACNA1D;ADCY1;CACNA1C;ADCY8;ADCY7;SLC8A1;ADCY6;ADCY5;TTN;CACNG7;CACNG8;PLN;LMNA;DAG1;ITGB8;DMD;PRKACA;CACNG2;EMD;PRKACB;CACNG3;CACNG4;CACNG5;ITGA4;TPM4;ITGA3;TPM2;TPM1;CACNB1;CACNB2;CACNB3;ADCY9;CACNB4;DES;ITGA11;GNAS;ITGA7;ITGA5;ITGA9,KEGG_2016
Salivary secretion_Homo sapiens_hsa04970,46/89,0.010246694720885222,0.025019012943494748,0,0,1.3239086387916743,6.064560813921394,CHRM3;ITPR1;ITPR2;ATP1A3;ADCY3;ITPR3;ADRB1;ATP1A2;ADCY2;SLC4A2;ADCY1;ADRB2;ATP1A1;ADRA1B;ADCY8;ADCY7;ADCY6;ADCY5;SLC9A1;CST3;PRKG2;NOS1;PRKACA;PRKACB;PRKG1;PRKCG;SLC12A2;GUCY1A2;PRKCB;ATP2B4;ATP2B3;ATP1B3;PRKCA;ATP2B2;ATP1B2;ATP2B1;ATP1B1;PLCB3;ADCY9;PLCB4;GNAQ;KCNMA1;GNAS;PLCB1;PLCB2;CALM2,KEGG_2016
Wnt signaling pathway_Homo sapiens_hsa04310,69/142,0.01268723221685996,0.03072197553338817,0,0,1.2446605864696374,5.435630842039193,INVS;GSK3B;CHD8;PPP3CA;CCND3;PPP3CB;CCND2;PPP3CC;MYC;EP300;RAC1;BTRC;PRKACA;MAP3K7;PRKACB;SKP1;PRKCG;APC2;CSNK2A1;FBXW11;PRKCB;CTNNBIP1;CSNK2A2;AXIN1;PRKCA;CACYBP;AXIN2;SENP2;PLCB3;PLCB4;DAAM1;DAAM2;CSNK2B;PLCB1;TP53;PLCB2;CAMK2B;CAMK2D;CTBP2;ROCK2;CAMK2A;CUL1;PRICKLE2;PSEN1;PRICKLE1;NLK;NKD1;LRP6;NKD2;MAPK9;DVL1;DVL2;DVL3;TBL1X;CAMK2G;TCF7L2;CREBBP;FZD3;JUN;CSNK1A1;FZD9;NFATC3;NFATC2;NFATC1;NFATC4;VANGL1;VANGL2;APC;CTNNB1,KEGG_2016
Epithelial cell signaling in Helicobacter pylori infection_Homo sapiens_hsa05120,36/68,0.013725292068487414,0.032963201443170595,0,0,1.3560752169720347,5.815548925083929,ATP6V1A;SRC;TCIRG1;F11R;RELA;IKBKB;MAPK9;PAK1;PTPRZ1;CASP3;ATP6V0A2;ATP6V1H;RAC1;IKBKG;PLCG1;GIT1;JAM3;ATP6V0A1;LYN;MAP2K4;ATP6V1G1;JUN;ATP6V1G2;ATP6AP1;CHUK;ADAM10;PTPN11;MAPK14;MAPK12;NFKB1;TJP1;MAPK11;ADAM17;ATP6V1B2;ATP6V0D1;MET,KEGG_2016
Small cell lung cancer_Homo sapiens_hsa05222,44/86,0.01474872081990482,0.035133131709204166,0,0,1.3105223027068242,5.525946931512626,RB1;CDKN1B;LAMA2;PTEN;PIK3CD;XIAP;PIK3R2;LAMC1;PIK3R1;FHIT;PIK3CG;RELA;PIK3R5;CASP9;IKBKB;RXRA;MYC;AKT2;AKT3;E2F1;AKT1;IKBKG;SKP2;RXRG;CHUK;ITGA3;FN1;LAMB1;TRAF1;PIAS2;NFKB1;PTK2;CDK6;PIK3CA;TRAF4;CCNE2;COL4A2;TRAF3;CCNE1;TRAF6;COL4A5;CYCS;TP53;BIRC2,KEGG_2016
Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142,52/104,0.014784911566171203,0.03493531523296905,0,0,1.2807377049180326,5.397218374764902,PIK3CD;PPP2R2A;PIK3CG;IKBKB;CASP8;PPP2R1A;AKT2;AKT3;AKT1;IKBKG;MAP2K4;CHUK;IFNGR1;IFNGR2;IRAK4;FOS;TGFBR1;TGFBR2;PLCB3;PLCB4;PIK3CA;TRAF6;IL1B;PLCB1;PLCB2;PIK3R2;PIK3R1;ADCY1;RELA;GNAI1;PIK3R5;GNAI2;C3;PPP2CA;MAPK9;IRAK1;MAPK1;FADD;MAPK3;JUN;MAPK14;NFKB1;MAPK12;GNAO1;MAPK11;GNAL;GNAQ;PPP2R2D;GNAS;FAS;CALR;MYD88,KEGG_2016
p53 signaling pathway_Homo sapiens_hsa04115,36/69,0.018084956850721985,0.042391138858092335,0,0,1.3364219529579469,5.362626692127868,STEAP3;CDKN1A;GORAB;EI24;PTEN;PPM1D;BBC3;CASP9;CCNB2;CCND3;CASP8;CCND2;SESN3;CHEK2;CASP3;SESN1;CHEK1;SFN;BID;GTSE1;RRM2;IGFBP3;TSC2;DDB2;CDK6;RRM2B;CCNE2;CCNE1;CDK1;MDM2;FAS;CYCS;ATM;MDM4;TP53;ATR,KEGG_2016
Glycolysis / Gluconeogenesis_Homo sapiens_hsa00010,35/67,0.01915055148271828,0.04453263162251155,0,0,1.3380841693173475,5.292689923847479,GPI;ACSS2;ENO1;ENO2;ADH7;ENO3;HK2;ADH5;HK1;HK3;LDHB;ADH4;LDHA;PGK1;PGM2;DLAT;PGK2;PGM1;PCK2;TPI1;PDHA1;PGAM1;PGAM2;AKR1A1;BPGM;ALDH3A2;PFKL;PKM;ALDOC;ALDOA;ALDH7A1;GAPDH;PFKM;PFKP;ALDH9A1,KEGG_2016
Bladder cancer_Homo sapiens_hsa05219,23/41,0.01984074781636131,0.045774323702313886,0,0,1.4369252299080368,5.63277202656519,RB1;CDKN1A;MAP2K1;MAP2K2;SRC;DAPK1;DAPK3;ARAF;BRAF;TYMP;VEGFA;RASSF1;RPS6KA5;MYC;ERBB2;E2F1;MDM2;MAPK1;KRAS;RAF1;FGFR3;TP53;MAPK3,KEGG_2016
Prion diseases_Homo sapiens_hsa05020,20/35,0.02272083267873131,0.052009406053658384,0,0,1.463700234192037,5.539334069392153,EGR1;PRNP;MAP2K1;NOTCH1;MAP2K2;HSPA5;LAMC1;ELK1;SOD1;STIP1;IL1A;IL1B;MAPK1;NCAM1;FYN;NCAM2;PRKACA;PRKACB;MAPK3;HSPA1A,KEGG_2016
Tuberculosis_Homo sapiens_hsa05152,83/178,0.023073543811563468,0.052407351447969736,0,0,1.1943958371707497,4.501759854620657,ITGB2;LSP1;TCIRG1;CASP9;EEA1;MRC2;PPP3CA;PPP3CB;FCGR3A;CASP8;PPP3CC;CASP10;AKT2;CASP3;LAMP2;AKT3;MRC1;AKT1;EP300;JAK2;JAK1;ARHGEF12;FCER1G;ATP6AP1;KSR1;SYK;SPHK2;RIPK2;IFNGR1;IFNGR2;IRAK4;IL1A;CREB1;TRAF6;IL1B;RFX5;PIK3C3;RAF1;ATP6V0D1;RAB7A;CAMK2B;RAB5B;CEBPB;CAMK2D;RAB5C;SRC;CAMK2A;BCL10;RELA;MALT1;HSPD1;C3;MAPK9;IRAK1;IRAK2;ATP6V0A2;ATP6V1H;MAPK1;FADD;FCGR1A;BID;CAMK2G;ATP6V0A1;MAPK3;HSPA9;CD74;CREBBP;NFYA;BAD;IL10RB;STAT1;NFYC;CARD9;MAPK14;NFKB1;MAPK12;MAPK11;RFXAP;CYCS;FCGR2B;CALM2;RAB5A;MYD88,KEGG_2016
Toxoplasmosis_Homo sapiens_hsa05145,57/118,0.025044278784972743,0.05644595141536165,0,0,1.2373228674631842,4.562145356201024,PIK3CD;LAMC1;PIK3CG;CASP9;IKBKB;CASP8;AKT2;CASP3;AKT3;AKT1;IKBKG;JAK2;MAP3K7;JAK1;MAP2K3;CHUK;IFNGR1;PDPK1;IFNGR2;IRAK4;TYK2;PIK3CA;TRAF6;PPIF;BIRC2;LAMA2;XIAP;PIK3R2;PIK3R1;RELA;GNAI1;PIK3R5;GNAI2;MAPK9;IRAK1;MAPK1;MAP2K6;MAPK3;HSPA8;BAD;IL10RB;STAT1;HSPA6;STAT3;LAMB1;HSPA2;MAPK14;NFKB1;MAPK12;GNAO1;MAPK11;CYCS;TAB2;TAB1;MYD88;NFKBIB;HSPA1A,KEGG_2016
Thyroid cancer_Homo sapiens_hsa05216,17/29,0.025607991794552577,0.057275890044304625,0,0,1.5015545505935557,5.50297339109104,RET;TCF7L2;MAP2K1;MAP2K2;NCOA4;BRAF;RXRA;TFG;MYC;TPR;CCDC6;MAPK1;CTNNB1;KRAS;RXRG;TP53;MAPK3,KEGG_2016
Proteasome_Homo sapiens_hsa03050,24/44,0.026473055149230287,0.05876216029336723,0,0,1.3971684053651263,5.0739956921896185,PSMD11;PSMD14;POMP;PSMB10;PSMB8;PSMB6;PSMA5;PSMA6;PSMB4;PSMC5;PSMC6;PSMA4;PSMD4;PSMA1;PSMC4;PSMA2;PSMD2;PSME3;PSMC1;PSMB1;PSMD3;PSMD1;PSME2;PSMF1,KEGG_2016
Proximal tubule bicarbonate reclamation_Homo sapiens_hsa04964,14/23,0.0280233507002069,0.061735652294440765,0,0,1.559158945117605,5.573552240604804,MDH1;ATP1A3;ATP1A2;ATP1B3;ATP1A1;ATP1B2;ATP1B1;SLC4A4;GLS;AQP1;GLUD1;CA2;SLC38A3;PCK2,KEGG_2016
Leishmaniasis_Homo sapiens_hsa05140,37/73,0.028324848510006193,0.061934183682326976,0,0,1.2982820570401976,4.627097790582159,NCF1;NCF2;ITGB2;NCF4;ELK1;RELA;C3;FCGR3A;IRAK1;MAPK1;JAK2;FCGR1A;MAP3K7;JAK1;MAPK3;JUN;MARCKSL1;ITGA4;IFNGR1;PRKCB;STAT1;IFNGR2;CYBA;IRAK4;FOS;MAPK14;MAPK12;NFKB1;IL1A;MAPK11;IL1B;TRAF6;PTPN6;TAB2;TAB1;MYD88;NFKBIB,KEGG_2016
Serotonergic synapse_Homo sapiens_hsa04726,54/112,0.02974766628805088,0.06456345349925119,0,0,1.2349970725995316,4.341020383969566,GABRB3;APP;GABRB2;ARAF;HTR2A;HTR7;CASP3;PRKACA;PRKACB;SLC18A1;PRKCG;MAP2K1;KCND2;PRKCB;PLA2G4C;PLA2G4A;PRKCA;PLCB3;PLCB4;RAF1;PLCB1;PLCB2;RAPGEF3;TPH2;MAOB;MAOA;CACNA1B;ITPR1;CACNA1A;ITPR2;CACNA1D;ITPR3;CACNA1C;GNAI1;ADCY5;GNAI2;GNG3;GNG2;GNG5;GNG4;GNG7;MAPK1;KCNN2;MAPK3;KCNJ6;HTR1A;BRAF;GNG12;GNAO1;GNB2;GNAQ;GNB1;GNAS;KRAS,KEGG_2016
Phagosome_Homo sapiens_hsa04145,72/154,0.03043522892970245,0.06557001526766779,0,0,1.1975729188843942,4.1821096519428576,NCF1;TFRC;ITGB5;NCF2;NCF4;ITGB2;TCIRG1;TUBB8;EEA1;MRC2;SEC61A1;TUBB6;FCGR3A;TUBA1B;TUBB3;CTSL;LAMP2;MRC1;OLR1;SEC61B;NOS1;RAC1;ATP6V1G1;ATP6V1G2;ATP6AP1;TUBB;STX7;TAP2;HLA-B;TAP1;HLA-C;CYBB;CYBA;HLA-A;TUBA4A;HLA-E;DYNC1LI1;DYNC1LI2;TUBB2B;HGS;CANX;ATP6V1B2;PIK3C3;ITGA5;ATP6V0D1;SEC22B;VAMP3;RAB7A;ATP6V1A;STX12;DYNC1I2;RAB5B;RAB5C;C1R;STX18;THBS2;C3;TUBA3C;ATP6V0A2;ATP6V1H;FCGR1A;RILP;DYNC1I1;ATP6V0A1;MSR1;DYNC1H1;TUBB4B;TUBB4A;PIKFYVE;CALR;FCGR2B;RAB5A,KEGG_2016
Toll-like receptor signaling pathway_Homo sapiens_hsa04620,51/106,0.0353703312924314,0.07564603699768176,0,0,1.2324079802041448,4.118561933955268,PIK3CD;PIK3CG;IKBKB;TBK1;CASP8;AKT2;AKT3;AKT1;MAP3K8;RAC1;IKBKG;MAP3K7;IKBKE;MAP2K3;IFNAR2;MAP2K4;MAP2K1;TICAM2;MAP2K2;CHUK;IRAK4;FOS;PIK3CA;IRF3;TRAF3;TRAF6;IL1B;IFNAR1;PIK3R2;PIK3R1;RELA;PIK3R5;MAPK9;IRAK1;SPP1;MAPK1;RIPK1;FADD;MAP2K7;MAP2K6;MAPK3;JUN;STAT1;MAPK14;NFKB1;MAPK12;MAPK11;TOLLIP;TAB2;TAB1;MYD88,KEGG_2016
Carbon metabolism_Homo sapiens_hsa01200,54/113,0.035752977191029274,0.07591030664472158,0,0,1.2240678949659074,4.077519170328936,GPI;ENO1;ENO2;ENO3;HK2;HK1;HK3;PHGDH;PGLS;DLAT;HIBCH;G6PD;TPI1;GPT2;PGAM1;PGAM2;TALDO1;PGD;MUT;HADHA;PKM;PCCA;CAT;ALDOC;ALDOA;TKT;GAPDH;PRPS1;FH;ACSS2;SDSL;ADH5;ACAT2;ESD;PGK1;PGK2;PDHA1;GOT1;MDH1;MDH2;IDH1;GOT2;IDH2;RPIA;GLUD1;ALDH6A1;PFKL;PC;SUCLA2;PSAT1;ACO1;ACO2;PFKM;PFKP,KEGG_2016
Lysine degradation_Homo sapiens_hsa00310,27/52,0.0401297746757704,0.08459010057554481,0,0,1.3299968474148802,4.276786686168341,KMT2E;KMT2D;SETD2;KMT2A;SUV39H1;EHMT2;KMT2C;SETD7;DOT1L;KMT2B;EHMT1;ACAT2;NSD1;HADH;COLGALT1;AASS;SETDB1;SETD1B;SETD1A;SETDB2;SETMAR;BBOX1;ASH1L;ALDH3A2;HADHA;ALDH7A1;ALDH9A1,KEGG_2016
NF-kappa B signaling pathway_Homo sapiens_hsa04064,45/93,0.04151925185786562,0.08689386281681875,0,0,1.239423585404548,3.943347673756088,TNFAIP3;XIAP;TNFRSF11A;BCL10;RELA;MALT1;RELB;IKBKB;IRAK1;BLNK;TRIM25;RIPK1;ERC1;IKBKG;PLCG1;MAP3K7;PIAS4;LYN;TICAM2;SYK;CSNK2A1;CHUK;PARP1;DDX58;PRKCB;CSNK2A2;IRAK4;TRAF1;NFKB1;NFKB2;TRAF3;LCK;IL1B;TRAF6;CSNK2B;BTK;TAB3;PRKCQ;ATM;TAB2;TAB1;CARD11;BIRC2;LAT;MYD88,KEGG_2016
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550,66/142,0.042081330006302126,0.08744560065139377,0,0,1.1905449087970446,3.7718261676890106,GSK3B;BMPR2;RIF1;PIK3CD;FGF2;PIK3CG;SOX2;MYC;AKT2;AKT3;AKT1;SMARCAD1;JAK2;JAK3;JAK1;ACVR1;APC2;MAP2K1;MAP2K2;AXIN1;LIFR;PAX6;AXIN2;DUSP9;PIK3CA;KAT6A;COMMD3-BMI1;IL6ST;RAF1;PIK3R2;PIK3R1;ACVR1B;PIK3R5;DVL1;DVL2;DVL3;MAPK1;SKIL;MAPK3;FZD3;ZFHX3;PCGF6;SETDB1;STAT3;FZD9;MAPK14;KLF4;SMAD5;MAPK12;ACVR2A;TBX3;MAPK11;MEIS1;REST;APC;ID2;ID4;ID3;CTNNB1;GRB2;KRAS;TCF3;FGFR4;FGFR3;FGFR2;FGFR1,KEGG_2016
Melanogenesis_Homo sapiens_hsa04916,48/100,0.04210336938129936,0.08687526217408953,0,0,1.2295081967213113,3.8946239860897056,CAMK2B;GSK3B;CAMK2D;CAMK2A;ADCY3;ADCY2;ADCY1;ADCY8;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;EDNRB;CREB3L1;DVL1;DVL2;EP300;DVL3;MAPK1;PRKACA;PRKACB;CAMK2G;MAPK3;PRKCG;TCF7L2;MAP2K1;CREBBP;FZD3;MAP2K2;PRKCB;FZD9;MITF;PRKCA;GNAO1;PLCB3;ADCY9;CREB1;PLCB4;GNAQ;KIT;GNAS;CTNNB1;KRAS;RAF1;PLCB1;CALM2;PLCB2,KEGG_2016
Pancreatic secretion_Homo sapiens_hsa04972,46/96,0.047322735410561666,0.09696196835870326,0,0,1.2273736338797814,3.7444278305684575,CHRM3;RYR2;RAB3D;ITPR1;ATP2A2;ITPR2;ATP1A3;ADCY3;ITPR3;ATP1A2;ADCY2;SLC4A2;ADCY1;ATP1A1;ADCY8;SLC4A4;ADCY7;ADCY6;ADCY5;SLC9A1;RAP1B;CCKAR;CA2;RAC1;RAB8A;PRKCG;SLC12A2;PRKCB;ATP2B4;ATP2B3;ATP1B3;PRKCA;ATP2B2;ATP1B2;ATP2B1;ATP1B1;RAB11A;PLCB3;ADCY9;PLCB4;KCNQ1;GNAQ;KCNMA1;GNAS;PLCB1;PLCB2,KEGG_2016
Melanoma_Homo sapiens_hsa05218,35/71,0.050380683519256036,0.10251069632737514,0,0,1.262699145693835,3.7731312208011776,RB1;CDKN1A;ARAF;PTEN;PIK3CD;PIK3R2;PIK3R1;FGF1;FGF2;PIK3CG;PIK3R5;AKT2;AKT3;E2F1;AKT1;MAPK1;MAPK3;PDGFRB;PDGFRA;MAP2K1;MAP2K2;BAD;MITF;BRAF;CDK6;FGF14;PIK3CA;MDM2;KRAS;RAF1;FGF13;TP53;MET;FGF12;FGFR1,KEGG_2016
Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410,40/83,0.05589421807510042,0.11294486824830635,0,0,1.234445980643887,3.5605055519603432,RYR2;PRKAA1;PRKAA2;ITGB5;LAMA2;ITGB4;PRKAG2;ATP2A2;CACNA1D;CACNA1C;PRKAG3;SLC8A1;TTN;CACNG7;CACNG8;LMNA;DAG1;ITGB8;DMD;CACNG2;EMD;CACNG3;CACNG4;CACNG5;PRKAB2;ITGA4;TPM4;ITGA3;TPM2;TPM1;PRKAB1;CACNB1;CACNB2;CACNB3;CACNB4;DES;ITGA11;ITGA7;ITGA5;ITGA9,KEGG_2016
Pyruvate metabolism_Homo sapiens_hsa00620,21/40,0.0579505204689625,0.11629796231100008,0,0,1.3447745901639343,3.830140899444076,FH;ACSS2;PDHA1;MDH1;MDH2;GLO1;ACYP2;ACYP1;ACACB;ACAT2;ACACA;ALDH3A2;LDHB;GRHPR;LDHA;PKM;PC;DLAT;ALDH7A1;PCK2;ALDH9A1,KEGG_2016
Mismatch repair_Homo sapiens_hsa03430,13/23,0.06765824665245218,0.13485623312359515,0,0,1.447790449037776,3.8993137908456785,RFC3;LIG1;RFC1;RFC2;RPA1;RPA2;MLH1;MLH3;POLD3;MSH6;EXO1;PMS2;SSBP1,KEGG_2016
Purine metabolism_Homo sapiens_hsa00230,78/176,0.08691365685091085,0.1720655503872762,0,0,1.1351993293591651,2.77311044679538,GDA;PDE3B;NUDT5;PFAS;PNP;ATIC;PDE4B;ENPP1;PDE4A;PGM2;PDE8B;PDE8A;POLE;PGM1;GUCY1A2;ENTPD3;ENTPD4;PDE4D;PDE4C;NME3;AMPD2;NME4;AMPD3;DCK;NME1;APRT;ADCY9;PKM;RRM2B;POLR1A;PDE5A;HPRT1;GART;PRPS1;PDE1C;PDE1B;PDE1A;NPR2;GMPR2;AK1;AK2;GMPS;AK3;ADCY3;AK4;ADCY2;AK5;ADCY1;ADCY8;NT5C2;FHIT;ADCY7;ADCY6;AK9;ADCY5;PAPSS1;NME1-NME2;NT5C;POLD3;POLR2A;TWISTNB;RRM2;POLR3GL;PDE2A;PAICS;POLE4;NUDT9;POLA1;POLA2;PDE10A;POLR3C;IMPDH1;IMPDH2;POLR3E;PDE3A;POLR3G;PDE7B;PDE7A,KEGG_2016
Biosynthesis of amino acids_Homo sapiens_hsa01230,35/74,0.09111020829826856,0.17916302705632675,0,0,1.2115086397873285,2.9023935906371423,PRPS1;ENO1;MAT2B;ENO2;SDSL;ENO3;MAT2A;PGK1;PHGDH;PGK2;GLUL;TPI1;GOT1;GPT2;PGAM1;IDH1;PGAM2;GOT2;IDH2;TALDO1;ASS1;RPIA;PFKL;PKM;PC;PSAT1;ALDOC;ACO1;ACO2;ALDOA;TKT;ALDH7A1;GAPDH;PFKM;PFKP,KEGG_2016
Mineral absorption_Homo sapiens_hsa04978,25/51,0.09455156943321158,0.1846907322928733,0,0,1.255625200900032,2.9615300107470293,ATP1A3;MT1X;ATP1A2;ATP1A1;CLCN2;SLC8A1;MT2A;HEPH;FTH1;HMOX1;TRPM7;ATP7A;SLC31A1;SLC11A1;SLC11A2;CYBRD1;ATP1B3;SLC30A1;ATP1B2;ATP2B1;ATP1B1;ATOX1;TF;STEAP2;SLC26A6,KEGG_2016
Base excision repair_Homo sapiens_hsa03410,17/33,0.0993034131653579,0.19268807985066136,0,0,1.3195479384003972,3.047595373545359,MBD4;FEN1;PARP4;LIG1;PARP1;MPG;PARP2;XRCC1;LIG3;HMGB1;UNG;POLD3;POLE4;NEIL2;NTHL1;POLL;POLE,KEGG_2016
RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622,33/70,0.10292024414269033,0.1983923127224228,0,0,1.2075526932084308,2.7457344240552493,OTUD5;DDX3X;TANK;RELA;IFIH1;IKBKB;MAPK9;CASP8;TBK1;CASP10;TRIM25;RIPK1;IKBKG;FADD;AZI2;MAP3K7;IKBKE;MAP3K1;CHUK;DDX58;MAPK14;MAPK12;NFKB1;MAPK11;CYLD;SIKE1;MAVS;IRF3;TRAF3;TRAF6;PIN1;TBKBP1;NFKBIB,KEGG_2016
Pentose phosphate pathway_Homo sapiens_hsa00030,15/29,0.11386161796809538,0.21804871937681009,0,0,1.3249010740531373,2.8787072216910694,GPI;PRPS1;G6PD;TALDO1;PGD;RPIA;PFKL;PGM2;ALDOC;PGLS;ALDOA;TKT;PFKM;PGM1;PFKP,KEGG_2016
Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650,60/135,0.1149477561041742,0.2186993021982016,0,0,1.1384335154826957,2.4627476646041893,ITGB2;ARAF;PIK3CD;ITGAL;PIK3CG;PPP3CA;PPP3CB;FCGR3A;PPP3CC;CASP3;RAC1;PRKCG;IFNAR2;VAV3;MAP2K1;MAP2K2;FCER1G;SYK;PRKCB;IFNGR1;IFNGR2;HLA-B;HLA-C;PRKCA;HLA-A;VAV1;HLA-E;VAV2;TYROBP;PIK3CA;LCK;LCP2;RAF1;SOS1;SOS2;IFNAR1;SHC4;SHC2;SHC3;SHC1;PIK3R2;PIK3R1;PIK3R5;PAK1;SH3BP2;PTK2B;MAPK1;FYN;PLCG1;BID;MAPK3;NFATC2;NFATC1;BRAF;PTPN11;FAS;GRB2;PTPN6;KRAS;LAT,KEGG_2016
